filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00000.wav,661794,0.2523919343948364,0.0841531828045845,0.036244891583919525,0.00022075070592109114,1505.1664239695376,44457.8917411936,1559.0057403444723,43682.973267226385,2716.306158008266,299398.3072259725,0.0982227015661253,0.00043139377691147647,-4.6602406655438244e-05,0.0012296278728172183,-0.00012109913222957402,6.0270424000918865e-05,95.703125,-268.1955261230469,1792.2860107421875,135.6919708251953,189.09088134765625,-34.0514030456543,231.4403076171875,25.615507125854492,169.2002410888672,-12.977584838867188,71.46849822998047,17.90298843383789,74.70689392089844,-9.990348815917969,114.75070190429688,5.630702495574951,65.85098266601562,-14.142573356628418,75.5370864868164,7.490304470062256,177.03610229492188,-3.969332218170166,106.86489868164062,8.258573532104492,80.1192626953125,-1.335326075553894,154.5340118408203,-0.36505216360092163,188.32623291015625,1.0393412113189697,171.78054809570312,3.79138445854187,86.13790893554688,-0.32078301906585693,100.82708740234375,1.7729851007461548,95.44073486328125,0.8892340064048767,97.13333129882812,-0.8420248627662659,120.86579132080078,classical
classical.00001.wav,661794,0.21499504148960114,0.08500955998897552,0.030625173822045326,0.0001609683531569317,1360.6436715050725,61611.21284786512,1441.2431338982658,32378.72968815104,2387.7291296584976,368797.137917146,0.08776562802107502,0.0006296791897660804,-5.125008829054423e-05,0.0010466540697962046,-9.032717935042456e-05,8.393003554374445e-06,112.34714673913044,-324.0611572265625,984.0166015625,133.59457397460938,333.2983093261719,-25.04469108581543,187.5192108154297,24.552642822265625,151.71710205078125,-11.94702434539795,130.16378784179688,17.667558670043945,139.47897338867188,-5.524336338043213,123.1433334350586,1.7110503911972046,82.18290710449219,-10.577141761779785,76.72661590576172,-0.8498288989067078,82.1895751953125,-7.808103561401367,98.43104553222656,3.5253548622131348,117.61598205566406,5.048823356628418,192.85870361328125,1.3674793243408203,156.29541015625,3.010915756225586,163.4925079345703,-3.128688097000122,158.49813842773438,-4.289846420288086,75.67642974853516,0.5910091400146484,134.61770629882812,2.8776309490203857,153.63055419921875,0.3732806444168091,123.70738983154297,classical
classical.00002.wav,661794,0.27795809507369995,0.08375870436429977,0.04385954886674881,0.00019262018031440675,1490.2753639425312,38993.337531137695,1600.1157444641137,31200.899043575875,2785.2940110208815,274835.3889411321,0.09004578439191802,0.00039522713039377976,-1.969643017218914e-05,0.0016383621841669083,-0.00012868078192695975,9.1709298430942e-05,99.38401442307692,-235.25372314453125,857.9429321289062,141.1099853515625,197.68807983398438,-34.67073440551758,151.69737243652344,30.966611862182617,136.07537841796875,-16.380020141601562,51.464290618896484,23.110828399658203,81.58147430419922,-11.030149459838867,79.47806549072266,7.6386823654174805,59.445884704589844,-19.01194190979004,50.83461380004883,4.219429016113281,77.91161346435547,-11.827600479125977,60.40375518798828,8.911826133728027,67.26262664794922,-1.4316377639770508,99.73355865478516,4.288130283355713,81.59481048583984,1.4751918315887451,94.94886779785156,3.1715614795684814,85.15091705322266,-1.3094325065612793,77.17074584960938,2.9451773166656494,74.20265197753906,-1.6550270318984985,59.0960807800293,-2.8961925506591797,53.00043487548828,classical
classical.00003.wav,661794,0.23422931134700775,0.08345092833042145,0.029442084953188896,0.0003565407241694629,1526.6298823738107,91344.30988841469,1499.4393424163532,60196.227559891086,2916.000387452871,499393.93172008125,0.10894638498163187,0.0011608430409859437,-3.5372919228393584e-05,0.0011637553106993437,-0.00011750232806662098,1.0150108209927566e-05,71.77734375,-326.861083984375,3202.030517578125,127.40240478515625,309.8134460449219,-30.606897354125977,462.58984375,37.45817184448242,127.5357437133789,-5.300833225250244,131.17625427246094,20.819963455200195,116.82587432861328,-1.774823784828186,72.7669906616211,-4.613475322723389,100.28675079345703,-4.0446696281433105,93.04714965820312,5.224091053009033,73.6657943725586,-0.6530767679214478,125.60003662109375,2.79403018951416,173.14320373535156,7.235352516174316,151.1353302001953,3.975653648376465,113.02605438232422,-2.387835741043091,154.93569946289062,1.4995847940444946,125.19709777832031,0.5973886847496033,111.53961181640625,-0.5956836938858032,151.71990966796875,2.3412585258483887,133.90228271484375,2.640535831451416,210.36561584472656,classical
classical.00004.wav,661794,0.22157375514507294,0.08499950170516968,0.042316313832998276,0.00020938761008437723,1705.5632594748906,68132.45345932992,1646.0640103279404,25963.458284104207,3174.931742586282,333266.8791293441,0.11285716659416087,0.0008350000670740937,-5.909680839977227e-05,0.0018376073567196727,-0.00010153750918107107,2.7333167963661253e-05,161.4990234375,-259.9151306152344,559.9942016601562,118.95016479492188,220.62367248535156,-35.61749267578125,142.53207397460938,31.963693618774414,64.2364501953125,-16.52582359313965,75.86949920654297,10.616533279418945,58.395416259765625,-15.653919219970703,56.34030532836914,7.417118549346924,109.24662017822266,-5.822311878204346,96.4789047241211,8.268571853637695,96.74873352050781,-17.98200225830078,184.84312438964844,-1.1855326890945435,161.26141357421875,-6.355772495269775,104.3426513671875,2.7489893436431885,143.83090209960938,-2.5851941108703613,83.43832397460938,4.4033284187316895,83.13835144042969,-4.125298500061035,69.47055053710938,-4.787771224975586,131.77633666992188,-4.774069309234619,115.44780731201172,-4.603726863861084,217.12200927734375,classical
classical.00005.wav,661794,0.2685302793979645,0.0825411006808281,0.043262235820293427,0.000584547349717468,1431.0551928724476,74049.94303684682,1558.1129466265593,39297.27428416462,2835.996127737094,305081.8495650291,0.07521004024071926,0.0006178057523201335,-2.8209613446961157e-05,0.0019192412728443742,-9.620331547921523e-05,0.0001079405628843233,143.5546875,-264.29302978515625,7376.275390625,138.1752166748047,321.1139831542969,-30.083683013916016,147.32455444335938,37.823177337646484,178.18093872070312,-7.171176910400391,95.29924011230469,6.760847091674805,108.36286926269531,-11.79360580444336,74.1758041381836,4.7053141593933105,81.63243103027344,-9.814957618713379,63.49723434448242,5.850406169891357,93.23346710205078,-9.559946060180664,55.52488708496094,2.679333209991455,85.84346008300781,-4.782588481903076,72.13423919677734,-1.4096683263778687,80.490234375,-2.0939717292785645,86.86705017089844,2.9748518466949463,77.8375473022461,3.3587772846221924,86.31481170654297,4.813419342041016,78.53746795654297,1.7581112384796143,73.02351379394531,-1.8308470249176025,89.7066879272461,classical
classical.00006.wav,661794,0.26147446036338806,0.08511582016944885,0.03321557119488716,0.0003484551561996341,1372.6378004260011,70402.0122122514,1579.2133273157162,30129.158552318848,2737.714458562935,315706.2762255634,0.07290118365719257,0.0007319495308407179,-3.763592030736618e-05,0.0013229054166004062,-8.68613860802725e-05,1.9312112272018567e-05,99.38401442307692,-295.7745666503906,4000.3310546875,134.53883361816406,307.9284973144531,-22.429553985595703,160.3177490234375,40.74411392211914,86.02946472167969,-5.875274181365967,117.90152740478516,9.255605697631836,69.85453796386719,-11.864521026611328,85.45122528076172,6.286139488220215,85.61186218261719,-8.856302261352539,57.12421417236328,4.393896102905273,76.77688598632812,-9.372191429138184,105.15945434570312,4.062892913818359,82.78365325927734,1.645390510559082,94.18275451660156,5.135507106781006,80.04867553710938,5.4291534423828125,100.80211639404297,2.268207550048828,84.91024780273438,-1.8295351266860962,98.36299896240234,-2.9274582862854004,100.32720184326172,0.13953793048858643,87.72997283935547,3.201955795288086,102.5719985961914,classical
classical.00007.wav,661794,0.27653801441192627,0.08749178797006607,0.040911510586738586,0.0007742107845842838,1358.8507735998005,130160.35033242806,1516.24077188961,48211.24968654291,2667.719058149652,515530.52526853053,0.07312700901488786,0.001149808365694066,-4.93854058731813e-05,0.002091142116114497,-0.0001032329528243281,7.027979154372588e-05,215.33203125,-286.74188232421875,7859.08251953125,135.93319702148438,531.072021484375,-24.439380645751953,524.0482177734375,36.64537048339844,143.07977294921875,-6.230931758880615,154.99581909179688,6.949922561645508,71.5544662475586,-8.159003257751465,105.63038635253906,3.831786632537842,155.3778533935547,-4.3918585777282715,87.06192016601562,6.4254655838012695,104.64342498779297,-4.125,82.21980285644531,1.5406855344772339,92.96263885498047,-4.34067964553833,69.03954315185547,-3.0239851474761963,67.14777374267578,-0.011629155836999416,64.2804183959961,5.63614559173584,159.95440673828125,3.431849718093872,121.65310668945312,2.829486846923828,69.37862396240234,1.1040419340133667,63.89102554321289,-0.29290682077407837,91.22003173828125,classical
classical.00008.wav,661794,0.2547534108161926,0.08422283828258514,0.03404487669467926,0.00045978129492141306,1516.83111776797,80406.83360567689,1629.7564323591969,36217.91423845556,2974.121716846723,308251.13160250534,0.07877792983855375,0.0006539050831439084,-3.635731991380453e-05,0.001418313360773027,-8.056045044213533e-05,3.551571717252955e-05,135.99917763157896,-292.0603942871094,4866.66162109375,127.76256561279297,252.74917602539062,-29.894201278686523,202.25662231445312,37.42157745361328,86.44595336914062,-9.550169944763184,112.52214050292969,5.111379623413086,77.40213775634766,-13.812787055969238,84.65992736816406,7.028453826904297,61.47160720825195,-7.025754451751709,93.68077850341797,6.496709823608398,97.12364196777344,-9.902276992797852,119.56527709960938,4.7063117027282715,122.66403198242188,0.36921676993370056,164.84817504882812,1.4627025127410889,148.39390563964844,3.4074342250823975,152.556884765625,6.078481674194336,143.19912719726562,0.9592064023017883,142.1329345703125,-0.7609347105026245,94.0166015625,-2.1104586124420166,122.13420867919922,0.7547240257263184,104.1924057006836,classical
classical.00009.wav,661794,0.2705242931842804,0.08230011910200119,0.02380259521305561,0.00019978020281996578,1216.1877859259905,121041.37639256052,1582.8265880943743,72868.68117065486,2560.00308149652,691542.8413256329,0.056246752344354216,0.0007709239240588261,-3.479546285234392e-05,0.0007134761544875801,-6.994736031629145e-05,7.124863259377889e-06,234.90767045454547,-356.10589599609375,5138.998046875,139.8126678466797,594.8423461914062,-6.2785773277282715,222.14259338378906,43.17738723754883,75.9207992553711,-8.851787567138672,121.29936218261719,11.047903060913086,64.21272277832031,-8.375142097473145,70.26099395751953,4.419640064239502,55.72722625732422,-8.284428596496582,84.1486587524414,8.676265716552734,59.42945098876953,-8.135021209716797,59.158836364746094,3.428734302520752,62.91093444824219,-1.4394304752349854,81.05058288574219,-0.4229745864868164,75.62833404541016,-1.7279859781265259,81.84158325195312,-0.28991901874542236,79.41114044189453,-0.6608424186706543,80.7680435180664,1.160319447517395,105.00216674804688,-0.6185108423233032,92.52191925048828,-0.25403285026550293,88.05304718017578,classical
